from,to,cost
4,3,0.019894490342806
3,2,0.012823592203435
7,6,0.021284643525322
6,5,0.014359027299924
7,5,0.03264847814217
4,5,0.012913080383863
4,6,0.016548699344662
4,7,0.037833030277789
0,1,0.012504280906959
1,3,0.031226415244152
